EmployeeID,FirstName,LastName,Gender,Age,Department,DistanceFromHome (KM),State,Ethnicity,EducationField,JobRole,MaritalStatus,Salary,OverTime,HireDate,Attrition,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,EducationLevel
8369-ED26,Randie,Tolliday,Prefer Not To Say,25,Technology,19,NY,Asian or Asian American,Information Systems,Machine Learning Engineer,Divorced,83894,No,2018-06-30,No,4,2,3,Dissatisfied,Satisfied,Satisfied,2,0,Fair,Above Average,Average,High School 
AEEC-804D,Vannie,Kissell,Female,23,Technology,24,NY,Mixed or multiple ethnic groups,Computer Science,Senior Software Engineer,Divorced,69325,No,2018-07-04,No,4,4,4,Satisfied,Very Satisfied,Very Satisfied,1,0,Very Good,Above Average,Average,Masters 
AEEC-804D,Vannie,Kissell,Female,23,Technology,24,NY,Mixed or multiple ethnic groups,Computer Science,Senior Software Engineer,Divorced,69325,No,2018-07-04,No,4,4,4,Satisfied,Dissatisfied,Dissatisfied,3,1,Fair,Above Average,Above Average,Masters 
AEEC-804D,Vannie,Kissell,Female,23,Technology,24,NY,Mixed or multiple ethnic groups,Computer Science,Senior Software Engineer,Divorced,69325,No,2018-07-04,No,4,4,4,Satisfied,Satisfied,Dissatisfied,1,0,Very Good,Average,Average,Masters 
CAD7-01BE,Marlin,Egdell,Male,47,Sales,26,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Divorced,244765,Yes,2018-07-04,No,4,3,1,Satisfied,Satisfied,Very Satisfied,3,0,Excellent,Above Average,Average,Masters 
CAD7-01BE,Marlin,Egdell,Male,47,Sales,26,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Divorced,244765,Yes,2018-07-04,No,4,3,1,Neutral,Neutral,Satisfied,1,3,Fair,Average,Below Average,Masters 
CAD7-01BE,Marlin,Egdell,Male,47,Sales,26,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Divorced,244765,Yes,2018-07-04,No,4,3,1,Very Satisfied,Neutral,Neutral,1,3,Fair,Average,Average,Masters 
4938-402A,Gherardo,Stratiff,Male,24,Sales,6,CA,Black or African American,Economics,Manager,Divorced,135407,No,2018-07-05,No,4,4,2,Neutral,Satisfied,Very Satisfied,1,3,Very Good,Above Average,Average,Bachelors 
4938-402A,Gherardo,Stratiff,Male,24,Sales,6,CA,Black or African American,Economics,Manager,Divorced,135407,No,2018-07-05,No,4,4,2,Satisfied,Satisfied,Very Satisfied,1,0,Very Good,High,High,Bachelors 
4938-402A,Gherardo,Stratiff,Male,24,Sales,6,CA,Black or African American,Economics,Manager,Divorced,135407,No,2018-07-05,No,4,4,2,Neutral,Satisfied,Dissatisfied,3,0,Good,Above Average,Average,Bachelors 
7D95-B5B1,Glenna,Blackston,Female,25,Technology,28,CA,White,Computer Science,Senior Software Engineer,Single,70737,No,2018-07-06,No,4,3,3,Very Satisfied,Very Satisfied,Satisfied,2,0,Good,Above Average,Above Average,Masters 
7D95-B5B1,Glenna,Blackston,Female,25,Technology,28,CA,White,Computer Science,Senior Software Engineer,Single,70737,No,2018-07-06,No,4,3,3,Satisfied,Dissatisfied,Satisfied,2,2,Good,Above Average,Average,Masters 
7D95-B5B1,Glenna,Blackston,Female,25,Technology,28,CA,White,Computer Science,Senior Software Engineer,Single,70737,No,2018-07-06,No,4,3,3,Neutral,Neutral,Very Satisfied,1,1,Good,Average,Average,Masters 
7805-8A7C,Agna,Grinnov,Non-Binary,28,Technology,15,CA,Native Hawaiian ,Computer Science,Engineering Manager,Single,337046,No,2018-07-08,No,4,4,0,Dissatisfied,Very Dissatisfied,Satisfied,1,0,Good,Above Average,Above Average,Masters 
7805-8A7C,Agna,Grinnov,Non-Binary,28,Technology,15,CA,Native Hawaiian ,Computer Science,Engineering Manager,Single,337046,No,2018-07-08,No,4,4,0,Neutral,Very Satisfied,Very Satisfied,2,0,Good,Average,Below Average,Masters 
7805-8A7C,Agna,Grinnov,Non-Binary,28,Technology,15,CA,Native Hawaiian ,Computer Science,Engineering Manager,Single,337046,No,2018-07-08,No,4,4,0,Dissatisfied,Neutral,Very Dissatisfied,3,2,Very Good,Average,Below Average,Masters 
648E-FE5F,Tabb,McInnes,Male,25,Sales,11,CA,Black or African American,Marketing ,Sales Executive,Single,58914,No,2018-07-11,No,4,1,0,Very Satisfied,Very Satisfied,Very Satisfied,3,1,Fair,High,Above Average,Bachelors 
648E-FE5F,Tabb,McInnes,Male,25,Sales,11,CA,Black or African American,Marketing ,Sales Executive,Single,58914,No,2018-07-11,No,4,1,0,Neutral,Satisfied,Dissatisfied,2,2,Good,Average,Below Average,Bachelors 
648E-FE5F,Tabb,McInnes,Male,25,Sales,11,CA,Black or African American,Marketing ,Sales Executive,Single,58914,No,2018-07-11,No,4,1,0,Satisfied,Very Satisfied,Neutral,2,3,Fair,High,High,Bachelors 
5634-9D10,Estelle,Chung,Female,25,Technology,23,CA,Mixed or multiple ethnic groups,Information Systems,Software Engineer,Single,42656,No,2018-07-15,No,4,4,2,Satisfied,Very Satisfied,Satisfied,1,0,Very Good,Above Average,Above Average,No Formal Qualifications
5634-9D10,Estelle,Chung,Female,25,Technology,23,CA,Mixed or multiple ethnic groups,Information Systems,Software Engineer,Single,42656,No,2018-07-15,No,4,4,2,Neutral,Satisfied,Very Satisfied,1,3,Very Good,Average,Above Average,No Formal Qualifications
5634-9D10,Estelle,Chung,Female,25,Technology,23,CA,Mixed or multiple ethnic groups,Information Systems,Software Engineer,Single,42656,No,2018-07-15,No,4,4,2,Neutral,Satisfied,Satisfied,2,2,Fair,Above Average,Average,No Formal Qualifications
5634-9D10,Estelle,Chung,Female,25,Technology,23,CA,Mixed or multiple ethnic groups,Information Systems,Software Engineer,Single,42656,No,2018-07-15,No,4,4,2,Neutral,Neutral,Neutral,2,0,Very Good,Average,Below Average,No Formal Qualifications
1147-7E2F,Timotheus,Antowski,Male,22,Technology,23,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Single,37021,No,2018-07-15,Yes,3,1,2,Satisfied,Very Satisfied,Dissatisfied,1,2,Very Good,Average,Below Average,Bachelors 
1147-7E2F,Timotheus,Antowski,Male,22,Technology,23,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Single,37021,No,2018-07-15,Yes,3,1,2,Neutral,Neutral,Dissatisfied,1,2,Fair,Average,Below Average,Bachelors 
1147-7E2F,Timotheus,Antowski,Male,22,Technology,23,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Single,37021,No,2018-07-15,Yes,3,1,2,Satisfied,Dissatisfied,Dissatisfied,2,0,Very Good,High,High,Bachelors 
1147-7E2F,Timotheus,Antowski,Male,22,Technology,23,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Single,37021,No,2018-07-15,Yes,3,1,2,Satisfied,Dissatisfied,Neutral,2,1,Excellent,Average,Average,Bachelors 
1147-7E2F,Timotheus,Antowski,Male,22,Technology,23,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Single,37021,No,2018-07-15,Yes,3,1,2,Very Satisfied,Very Satisfied,Neutral,3,0,Excellent,Above Average,Average,Bachelors 
1147-7E2F,Timotheus,Antowski,Male,22,Technology,23,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Single,37021,No,2018-07-15,Yes,3,1,2,Very Satisfied,Neutral,Neutral,2,1,Very Good,Average,Below Average,Bachelors 
1147-7E2F,Timotheus,Antowski,Male,22,Technology,23,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Single,37021,No,2018-07-15,Yes,3,1,2,Satisfied,Dissatisfied,Dissatisfied,1,0,Fair,High,High,Bachelors 
1147-7E2F,Timotheus,Antowski,Male,22,Technology,23,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Single,37021,No,2018-07-15,Yes,3,1,2,Dissatisfied,Dissatisfied,Dissatisfied,2,1,Good,Above Average,Above Average,Bachelors 
1147-7E2F,Timotheus,Antowski,Male,22,Technology,23,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Single,37021,No,2018-07-15,Yes,3,1,2,Very Satisfied,Very Satisfied,Dissatisfied,3,1,Fair,Above Average,Above Average,Bachelors 
2DD1-FD7F,Godart,Burgwin,Male,22,Technology,3,CA,Other ,Computer Science,Data Scientist,Single,34753,Yes,2018-07-18,Yes,1,0,0,Neutral,Very Satisfied,Neutral,2,3,Excellent,Above Average,Above Average,Bachelors 
2DD1-FD7F,Godart,Burgwin,Male,22,Technology,3,CA,Other ,Computer Science,Data Scientist,Single,34753,Yes,2018-07-18,Yes,1,0,0,Very Satisfied,Dissatisfied,Dissatisfied,3,0,Excellent,Average,Below Average,Bachelors 
2DD1-FD7F,Godart,Burgwin,Male,22,Technology,3,CA,Other ,Computer Science,Data Scientist,Single,34753,Yes,2018-07-18,Yes,1,0,0,Very Satisfied,Neutral,Very Satisfied,1,2,Fair,High,Above Average,Bachelors 
2DD1-FD7F,Godart,Burgwin,Male,22,Technology,3,CA,Other ,Computer Science,Data Scientist,Single,34753,Yes,2018-07-18,Yes,1,0,0,Neutral,Satisfied,Very Satisfied,3,0,Fair,Average,Below Average,Bachelors 
2DD1-FD7F,Godart,Burgwin,Male,22,Technology,3,CA,Other ,Computer Science,Data Scientist,Single,34753,Yes,2018-07-18,Yes,1,0,0,Very Satisfied,Satisfied,Satisfied,2,1,Very Good,High,Above Average,Bachelors 
2DD1-FD7F,Godart,Burgwin,Male,22,Technology,3,CA,Other ,Computer Science,Data Scientist,Single,34753,Yes,2018-07-18,Yes,1,0,0,Neutral,Very Satisfied,Very Satisfied,3,0,Fair,High,Above Average,Bachelors 
2DD1-FD7F,Godart,Burgwin,Male,22,Technology,3,CA,Other ,Computer Science,Data Scientist,Single,34753,Yes,2018-07-18,Yes,1,0,0,Neutral,Neutral,Very Satisfied,1,2,Excellent,Average,Average,Bachelors 
2DD1-FD7F,Godart,Burgwin,Male,22,Technology,3,CA,Other ,Computer Science,Data Scientist,Single,34753,Yes,2018-07-18,Yes,1,0,0,Very Satisfied,Neutral,Neutral,2,2,Very Good,Above Average,Average,Bachelors 
2DD1-FD7F,Godart,Burgwin,Male,22,Technology,3,CA,Other ,Computer Science,Data Scientist,Single,34753,Yes,2018-07-18,Yes,1,0,0,Very Satisfied,Very Satisfied,Dissatisfied,3,2,Very Good,Above Average,Above Average,Bachelors 
682D-8FD8,Maridel,Valentin,Female,25,Technology,37,NY,Mixed or multiple ethnic groups,Information Systems,Engineering Manager,Married,188516,No,2018-07-20,No,4,3,1,Neutral,Satisfied,Very Satisfied,1,0,Good,Above Average,Average,High School 
682D-8FD8,Maridel,Valentin,Female,25,Technology,37,NY,Mixed or multiple ethnic groups,Information Systems,Engineering Manager,Married,188516,No,2018-07-20,No,4,3,1,Very Satisfied,Satisfied,Dissatisfied,3,1,Fair,Above Average,Above Average,High School 
682D-8FD8,Maridel,Valentin,Female,25,Technology,37,NY,Mixed or multiple ethnic groups,Information Systems,Engineering Manager,Married,188516,No,2018-07-20,No,4,3,1,Very Satisfied,Neutral,Dissatisfied,3,1,Good,Above Average,Average,High School 
3EAA-95E5,Beatrix,Epelett,Non-Binary,40,Technology,40,CA,White,Computer Science,Machine Learning Engineer,Divorced,265523,No,2018-07-20,No,4,3,1,Neutral,Very Satisfied,Neutral,3,2,Very Good,Average,Average,Masters 
3EAA-95E5,Beatrix,Epelett,Non-Binary,40,Technology,40,CA,White,Computer Science,Machine Learning Engineer,Divorced,265523,No,2018-07-20,No,4,3,1,Satisfied,Dissatisfied,Satisfied,2,0,Good,Above Average,Above Average,Masters 
3EAA-95E5,Beatrix,Epelett,Non-Binary,40,Technology,40,CA,White,Computer Science,Machine Learning Engineer,Divorced,265523,No,2018-07-20,No,4,3,1,Neutral,Neutral,Satisfied,2,1,Good,High,High,Masters 
ECC7-B638,Patrice,Boorman,Male,24,Sales,44,NY,Black or African American,Marketing,Sales Executive,Married,41741,No,2018-07-20,No,4,1,0,Very Satisfied,Satisfied,Dissatisfied,3,0,Very Good,Average,Average,Bachelors 
ECC7-B638,Patrice,Boorman,Male,24,Sales,44,NY,Black or African American,Marketing,Sales Executive,Married,41741,No,2018-07-20,No,4,1,0,Very Satisfied,Dissatisfied,Neutral,3,0,Good,Average,Average,Bachelors 
ECC7-B638,Patrice,Boorman,Male,24,Sales,44,NY,Black or African American,Marketing,Sales Executive,Married,41741,No,2018-07-20,No,4,1,0,Neutral,Satisfied,Dissatisfied,1,0,Fair,Average,Average,Bachelors 
0AF4-EC15,Gwenore,Bernucci,Female,24,Sales,33,CA,Native Hawaiian ,Marketing ,Sales Executive,Single,91915,No,2018-07-23,No,4,4,4,Very Satisfied,Neutral,Satisfied,2,2,Excellent,Average,Below Average,Bachelors 
0AF4-EC15,Gwenore,Bernucci,Female,24,Sales,33,CA,Native Hawaiian ,Marketing ,Sales Executive,Single,91915,No,2018-07-23,No,4,4,4,Neutral,Very Satisfied,Dissatisfied,3,1,Fair,Average,Average,Bachelors 
0AF4-EC15,Gwenore,Bernucci,Female,24,Sales,33,CA,Native Hawaiian ,Marketing ,Sales Executive,Single,91915,No,2018-07-23,No,4,4,4,Neutral,Neutral,Neutral,2,1,Very Good,High,High,Bachelors 
66BC-7AC0,Maynord,Trinke,Male,22,Sales,33,NY,White,Marketing,Sales Representative,Married,33657,No,2018-07-23,Yes,3,2,0,Very Satisfied,Very Satisfied,Satisfied,1,1,Excellent,Above Average,Average,Bachelors 
66BC-7AC0,Maynord,Trinke,Male,22,Sales,33,NY,White,Marketing,Sales Representative,Married,33657,No,2018-07-23,Yes,3,2,0,Satisfied,Neutral,Very Satisfied,2,0,Good,Above Average,Average,Bachelors 
66BC-7AC0,Maynord,Trinke,Male,22,Sales,33,NY,White,Marketing,Sales Representative,Married,33657,No,2018-07-23,Yes,3,2,0,Satisfied,Very Satisfied,Satisfied,3,0,Fair,High,High,Bachelors 
66BC-7AC0,Maynord,Trinke,Male,22,Sales,33,NY,White,Marketing,Sales Representative,Married,33657,No,2018-07-23,Yes,3,2,0,Very Satisfied,Neutral,Satisfied,2,3,Very Good,Above Average,Above Average,Bachelors 
66BC-7AC0,Maynord,Trinke,Male,22,Sales,33,NY,White,Marketing,Sales Representative,Married,33657,No,2018-07-23,Yes,3,2,0,Very Satisfied,Satisfied,Satisfied,1,1,Very Good,Above Average,Average,Bachelors 
66BC-7AC0,Maynord,Trinke,Male,22,Sales,33,NY,White,Marketing,Sales Representative,Married,33657,No,2018-07-23,Yes,3,2,0,Very Satisfied,Dissatisfied,Very Satisfied,1,1,Excellent,Above Average,Above Average,Bachelors 
66BC-7AC0,Maynord,Trinke,Male,22,Sales,33,NY,White,Marketing,Sales Representative,Married,33657,No,2018-07-23,Yes,3,2,0,Very Satisfied,Satisfied,Dissatisfied,1,1,Good,Average,Below Average,Bachelors 
66BC-7AC0,Maynord,Trinke,Male,22,Sales,33,NY,White,Marketing,Sales Representative,Married,33657,No,2018-07-23,Yes,3,2,0,Neutral,Neutral,Very Satisfied,1,2,Excellent,Above Average,Above Average,Bachelors 
66BC-7AC0,Maynord,Trinke,Male,22,Sales,33,NY,White,Marketing,Sales Representative,Married,33657,No,2018-07-23,Yes,3,2,0,Neutral,Satisfied,Satisfied,2,0,Fair,High,High,Bachelors 
503B-AACE,Cherilynn,Swafford,Female,25,Technology,10,CA,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Single,23198,No,2018-07-26,No,4,3,0,Very Satisfied,Satisfied,Satisfied,1,0,Fair,Above Average,Above Average,Bachelors 
503B-AACE,Cherilynn,Swafford,Female,25,Technology,10,CA,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Single,23198,No,2018-07-26,No,4,3,0,Neutral,Dissatisfied,Neutral,1,0,Good,Above Average,Above Average,Bachelors 
503B-AACE,Cherilynn,Swafford,Female,25,Technology,10,CA,Mixed or multiple ethnic groups,Information Systems,Data Scientist,Single,23198,No,2018-07-26,No,4,3,0,Very Satisfied,Neutral,Neutral,2,3,Very Good,Above Average,Average,Bachelors 
BFAF-1ED1,Georges,Hinstridge,Male,24,Technology,14,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Divorced,67538,No,2018-07-28,No,4,4,2,Very Satisfied,Neutral,Dissatisfied,3,1,Very Good,High,High,Masters 
BFAF-1ED1,Georges,Hinstridge,Male,24,Technology,14,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Divorced,67538,No,2018-07-28,No,4,4,2,Very Satisfied,Dissatisfied,Neutral,2,1,Good,Above Average,Above Average,Masters 
BFAF-1ED1,Georges,Hinstridge,Male,24,Technology,14,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Divorced,67538,No,2018-07-28,No,4,4,2,Neutral,Satisfied,Very Satisfied,1,0,Fair,Above Average,Above Average,Masters 
05CD-292D,Buddie,Desforges,Male,24,Technology,1,CA,White,Other,Software Engineer,Single,54501,No,2018-08-01,No,4,4,2,Neutral,Neutral,Very Satisfied,2,3,Good,Average,Average,Bachelors 
05CD-292D,Buddie,Desforges,Male,24,Technology,1,CA,White,Other,Software Engineer,Single,54501,No,2018-08-01,No,4,4,2,Very Satisfied,Dissatisfied,Very Satisfied,3,0,Excellent,Above Average,Above Average,Bachelors 
05CD-292D,Buddie,Desforges,Male,24,Technology,1,CA,White,Other,Software Engineer,Single,54501,No,2018-08-01,No,4,4,2,Very Satisfied,Neutral,Satisfied,1,2,Fair,Above Average,Above Average,Bachelors 
C6F6-CDFE,Faythe,Ephson,Female,24,Sales,8,CA,White,Marketing,Sales Representative,Married,50513,No,2018-08-04,No,4,4,1,Very Satisfied,Very Satisfied,Dissatisfied,1,1,Fair,Above Average,Above Average,Masters 
C6F6-CDFE,Faythe,Ephson,Female,24,Sales,8,CA,White,Marketing,Sales Representative,Married,50513,No,2018-08-04,No,4,4,1,Very Satisfied,Neutral,Neutral,1,0,Good,High,Above Average,Masters 
C6F6-CDFE,Faythe,Ephson,Female,24,Sales,8,CA,White,Marketing,Sales Representative,Married,50513,No,2018-08-04,No,4,4,1,Very Satisfied,Satisfied,Dissatisfied,2,0,Excellent,Average,Average,Masters 
DCA7-D382,Tynan,Penhall,Male,22,Technology,8,NY,White,Information Systems,Data Scientist,Divorced,54371,No,2018-08-06,No,4,4,2,Neutral,Neutral,Neutral,3,1,Excellent,High,High,No Formal Qualifications
DCA7-D382,Tynan,Penhall,Male,22,Technology,8,NY,White,Information Systems,Data Scientist,Divorced,54371,No,2018-08-06,No,4,4,2,Neutral,Very Satisfied,Satisfied,2,1,Fair,Average,Average,No Formal Qualifications
DCA7-D382,Tynan,Penhall,Male,22,Technology,8,NY,White,Information Systems,Data Scientist,Divorced,54371,No,2018-08-06,No,4,4,2,Neutral,Very Satisfied,Satisfied,3,1,Good,Above Average,Above Average,No Formal Qualifications
07F5-A45D,Willdon,Spurgin,Male,24,Sales,23,CA,Asian or Asian American,Economics,Sales Representative,Single,38448,Yes,2018-08-09,Yes,4,3,2,Satisfied,Satisfied,Satisfied,2,0,Excellent,Average,Average,High School 
07F5-A45D,Willdon,Spurgin,Male,24,Sales,23,CA,Asian or Asian American,Economics,Sales Representative,Single,38448,Yes,2018-08-09,Yes,4,3,2,Satisfied,Satisfied,Satisfied,2,2,Very Good,Above Average,Average,High School 
07F5-A45D,Willdon,Spurgin,Male,24,Sales,23,CA,Asian or Asian American,Economics,Sales Representative,Single,38448,Yes,2018-08-09,Yes,4,3,2,Satisfied,Very Satisfied,Satisfied,2,0,Excellent,High,High,High School 
07F5-A45D,Willdon,Spurgin,Male,24,Sales,23,CA,Asian or Asian American,Economics,Sales Representative,Single,38448,Yes,2018-08-09,Yes,4,3,2,Satisfied,Dissatisfied,Dissatisfied,3,1,Fair,High,Above Average,High School 
07F5-A45D,Willdon,Spurgin,Male,24,Sales,23,CA,Asian or Asian American,Economics,Sales Representative,Single,38448,Yes,2018-08-09,Yes,4,3,2,Very Dissatisfied,Dissatisfied,Very Dissatisfied,3,2,Fair,High,Above Average,High School 
07F5-A45D,Willdon,Spurgin,Male,24,Sales,23,CA,Asian or Asian American,Economics,Sales Representative,Single,38448,Yes,2018-08-09,Yes,4,3,2,Neutral,Dissatisfied,Satisfied,1,0,Very Good,Average,Average,High School 
07F5-A45D,Willdon,Spurgin,Male,24,Sales,23,CA,Asian or Asian American,Economics,Sales Representative,Single,38448,Yes,2018-08-09,Yes,4,3,2,Neutral,Dissatisfied,Dissatisfied,1,1,Good,Average,Average,High School 
07F5-A45D,Willdon,Spurgin,Male,24,Sales,23,CA,Asian or Asian American,Economics,Sales Representative,Single,38448,Yes,2018-08-09,Yes,4,3,2,Dissatisfied,Very Dissatisfied,Dissatisfied,3,0,Good,Above Average,Average,High School 
07F5-A45D,Willdon,Spurgin,Male,24,Sales,23,CA,Asian or Asian American,Economics,Sales Representative,Single,38448,Yes,2018-08-09,Yes,4,3,2,Satisfied,Dissatisfied,Neutral,3,1,Fair,Above Average,Above Average,High School 
F72B-49FF,Gerianne,Tidbold,Female,36,Technology,14,CA,American Indian or Alaska Native,Business Studies,Machine Learning Engineer,Married,251681,No,2018-08-12,No,4,3,3,Neutral,Very Satisfied,Very Satisfied,3,1,Fair,Average,Below Average,Bachelors 
F72B-49FF,Gerianne,Tidbold,Female,36,Technology,14,CA,American Indian or Alaska Native,Business Studies,Machine Learning Engineer,Married,251681,No,2018-08-12,No,4,3,3,Satisfied,Very Satisfied,Satisfied,3,2,Excellent,Above Average,Average,Bachelors 
F72B-49FF,Gerianne,Tidbold,Female,36,Technology,14,CA,American Indian or Alaska Native,Business Studies,Machine Learning Engineer,Married,251681,No,2018-08-12,No,4,3,3,Very Satisfied,Neutral,Satisfied,3,0,Fair,Above Average,Above Average,Bachelors 
5919-4ADE,Lelah,Blackney,Female,24,Technology,11,CA,White,Computer Science,Senior Software Engineer,Married,65486,No,2018-08-14,No,4,4,0,Satisfied,Very Satisfied,Dissatisfied,2,3,Excellent,Above Average,Average,Bachelors 
5919-4ADE,Lelah,Blackney,Female,24,Technology,11,CA,White,Computer Science,Senior Software Engineer,Married,65486,No,2018-08-14,No,4,4,0,Satisfied,Neutral,Neutral,2,1,Fair,High,High,Bachelors 
5919-4ADE,Lelah,Blackney,Female,24,Technology,11,CA,White,Computer Science,Senior Software Engineer,Married,65486,No,2018-08-14,No,4,4,0,Satisfied,Satisfied,Very Satisfied,2,1,Very Good,Average,Below Average,Bachelors 
9723-FED9,Charyl,Bartaletti,Female,24,Technology,4,CA,Black or African American,Business Studies,Data Scientist,Married,41555,No,2018-08-16,No,4,4,2,Neutral,Satisfied,Very Satisfied,3,0,Excellent,Average,Average,Bachelors 
9723-FED9,Charyl,Bartaletti,Female,24,Technology,4,CA,Black or African American,Business Studies,Data Scientist,Married,41555,No,2018-08-16,No,4,4,2,Very Satisfied,Satisfied,Very Satisfied,1,1,Very Good,Above Average,Average,Bachelors 
9723-FED9,Charyl,Bartaletti,Female,24,Technology,4,CA,Black or African American,Business Studies,Data Scientist,Married,41555,No,2018-08-16,No,4,4,2,Very Satisfied,Very Satisfied,Satisfied,1,3,Very Good,Average,Below Average,Bachelors 
61E5-836E,Frederigo,Wichard,Non-Binary,24,Technology,1,CA,White,Business Studies,Software Engineer,Divorced,35199,No,2018-08-16,No,4,0,1,Neutral,Neutral,Neutral,3,1,Fair,Average,Average,Bachelors 
61E5-836E,Frederigo,Wichard,Non-Binary,24,Technology,1,CA,White,Business Studies,Software Engineer,Divorced,35199,No,2018-08-16,No,4,0,1,Neutral,Satisfied,Neutral,2,1,Very Good,Average,Average,Bachelors 
61E5-836E,Frederigo,Wichard,Non-Binary,24,Technology,1,CA,White,Business Studies,Software Engineer,Divorced,35199,No,2018-08-16,No,4,0,1,Satisfied,Very Satisfied,Satisfied,3,2,Very Good,Above Average,Average,Bachelors 
2937-EB65,Jarred,Stoddard,Male,24,Sales,16,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,116132,No,2018-08-20,No,4,4,1,Neutral,Satisfied,Satisfied,1,0,Very Good,Average,Below Average,Bachelors 
2937-EB65,Jarred,Stoddard,Male,24,Sales,16,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,116132,No,2018-08-20,No,4,4,1,Neutral,Satisfied,Neutral,3,0,Very Good,Average,Below Average,Bachelors 
2937-EB65,Jarred,Stoddard,Male,24,Sales,16,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,116132,No,2018-08-20,No,4,4,1,Satisfied,Satisfied,Satisfied,2,0,Good,Above Average,Average,Bachelors 
2A89-93B6,Lissy,Schimek,Female,24,Technology,13,NY,White,Computer Science,Data Scientist,Single,30117,No,2018-08-21,Yes,3,1,2,Satisfied,Neutral,Satisfied,1,0,Excellent,High,Above Average,Masters 
2A89-93B6,Lissy,Schimek,Female,24,Technology,13,NY,White,Computer Science,Data Scientist,Single,30117,No,2018-08-21,Yes,3,1,2,Satisfied,Dissatisfied,Satisfied,2,0,Very Good,Above Average,Average,Masters 
2A89-93B6,Lissy,Schimek,Female,24,Technology,13,NY,White,Computer Science,Data Scientist,Single,30117,No,2018-08-21,Yes,3,1,2,Very Satisfied,Satisfied,Dissatisfied,2,2,Good,Above Average,Above Average,Masters 
2A89-93B6,Lissy,Schimek,Female,24,Technology,13,NY,White,Computer Science,Data Scientist,Single,30117,No,2018-08-21,Yes,3,1,2,Satisfied,Very Satisfied,Satisfied,2,0,Very Good,Above Average,Above Average,Masters 
2A89-93B6,Lissy,Schimek,Female,24,Technology,13,NY,White,Computer Science,Data Scientist,Single,30117,No,2018-08-21,Yes,3,1,2,Neutral,Very Satisfied,Dissatisfied,2,1,Fair,Above Average,Above Average,Masters 
2A89-93B6,Lissy,Schimek,Female,24,Technology,13,NY,White,Computer Science,Data Scientist,Single,30117,No,2018-08-21,Yes,3,1,2,Very Satisfied,Neutral,Very Satisfied,2,0,Very Good,Above Average,Average,Masters 
2A89-93B6,Lissy,Schimek,Female,24,Technology,13,NY,White,Computer Science,Data Scientist,Single,30117,No,2018-08-21,Yes,3,1,2,Very Satisfied,Neutral,Dissatisfied,3,0,Fair,High,High,Masters 
2A89-93B6,Lissy,Schimek,Female,24,Technology,13,NY,White,Computer Science,Data Scientist,Single,30117,No,2018-08-21,Yes,3,1,2,Neutral,Satisfied,Dissatisfied,1,1,Excellent,High,Above Average,Masters 
2A89-93B6,Lissy,Schimek,Female,24,Technology,13,NY,White,Computer Science,Data Scientist,Single,30117,No,2018-08-21,Yes,3,1,2,Very Satisfied,Satisfied,Satisfied,2,0,Fair,Average,Average,Masters 
2FC6-7ED5,Deena,Deegan,Female,44,Technology,29,CA,Mixed or multiple ethnic groups,Computer Science,Machine Learning Engineer,Married,303779,No,2018-08-24,No,4,0,0,Satisfied,Dissatisfied,Dissatisfied,2,3,Fair,Above Average,Average,No Formal Qualifications
2FC6-7ED5,Deena,Deegan,Female,44,Technology,29,CA,Mixed or multiple ethnic groups,Computer Science,Machine Learning Engineer,Married,303779,No,2018-08-24,No,4,0,0,Neutral,Very Satisfied,Very Satisfied,1,0,Very Good,Above Average,Above Average,No Formal Qualifications
2FC6-7ED5,Deena,Deegan,Female,44,Technology,29,CA,Mixed or multiple ethnic groups,Computer Science,Machine Learning Engineer,Married,303779,No,2018-08-24,No,4,0,0,Satisfied,Dissatisfied,Satisfied,3,1,Very Good,High,Above Average,No Formal Qualifications
7DA1-A202,Gene,Sends,Female,24,Technology,18,CA,Mixed or multiple ethnic groups,Computer Science,Data Scientist,Divorced,28539,No,2018-09-02,No,4,2,1,Satisfied,Dissatisfied,Neutral,1,3,Fair,High,High,Masters 
